"대여소
번호",보관소(대여소)명,소재지(위치),,,,"설치
시기",설치형태,,"운영
방식"
03907,신도림7차e편한세상아파트 803동 앞,구로구,서울 구로구 신도림동 385-3,37.50862503,126.8835373,2021-06-07,,10 ,QR
03908,동선오피스텔 앞,구로구,서울 구로구 오류동 332-37,37.49267197,126.8416214,2021-04-13,,10,QR
03910,목양전원교회 앞 로터리(2),구로구,서울 구로구 항동 22-10,37.48389053,126.8221817,2021-05-14,,10,QR
03911,항동하버리안2단지아파트 후문,구로구,서울 구로구 항동 22-10,37.48337555,126.8224793,2021-05-14,,10,QR
03912,삼호아파트 앞,구로구,서울 구로구 개봉동 204-20,37.49385834,126.8564682,2021-06-01,,10 ,QR
03914,신도림쌍용플래티넘노블아파트 앞,구로구,서울 구로구 구로동 50-7,37.50126266,126.891182,2021-08-02,,10,QR
03915,동선아파트 앞,구로구,서울 구로구 오류동 80-2,37.49382782,126.8390732,2021-09-28,,10,QR
03917,성공회대학교,구로구,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859024,126.8247833,2022-01-18,,10,QR
03918,이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.4949913,126.8418503,2021-11-19,,10,QR
03919,CGV구로 앞,구로구,서울 구로구 구로동 496-128,37.50096512,126.88237,2021-12-01,,10 ,QR
03920,개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.49539566,126.8576355,2022-03-15,,10,QR
03922,서울남부교정시설 앞,구로구,구로구 천왕동 272,37.47715378,126.839859,2022-05-18,,10,QR
03923,구로공구상가 앞,구로구,구로구 구로동 636-34,37.50075531,126.8770828,2022-06-22,,10,QR
03956,대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.8872452,2021-02-16,,10,QR
03958,"롯데캐슬2차 마을버스 정류장(18804)
 뒤편",금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.8934174,2021-02-16,,10,QR
03959,시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.9004517,2021-02-16,,10,QR
03963,에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.898262,2021-02-17,,10,QR
03966,독산역1번출구 옆(2),금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.46709442,126.8892059,2021-02-17,,8,QR
03967,혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.9137573,2021-07-23,,6,QR
03968,독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.8918152,2021-08-02,,10 ,QR
03969,독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.8917542,2021-08-03,,20 ,QR
03970,시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.9059296,2021-08-30,,6,QR
03971,순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.9080734,2021-08-30,,11,QR
03972,산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.9072189,2021-08-30,,6,QR
03973,독산2동주민센터 앞,금천구,독산로 179,37.46298599,126.9037094,2021-08-30,,7,QR
03974, 안천중학교,금천구,한내로69-44,37.45936584,126.8867798,2021-09-30,,10,QR
03975,현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.8887787,2022-01-12,,10 ,QR
03977,말미사거리,금천구,"독산동 1008-1
작은 공원 공터",37.46639633,126.8974838,2021-10-26,,5,QR
03980,금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.8900375,2022-01-12,,5,QR
03983,금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.8943253,2021-09-28,,5,QR
03984,가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.8808365,2021-11-09,,5,QR
03985,디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.8768005,2021-11-10,,20,QR
04002,상계주공 14단지 상가 앞,노원구,"서울 노원구 상계동 626-1
(도로명) 서울 노원구 동일로 228길 23",37.66963577,127.0597076,2021-03-03,,10 ,QR
04003,상계초교 입구 교차로 명주빌딩 앞,노원구,"상계동 372-16
(도로명) 서울 노원구 노원로 449",37.65680313,127.0665741,2021-03-03,,10 ,QR
04004,당고개입구오거리 당현천변,노원구,서울 노원구 중계동 140-46,37.66260529,127.0755768,2021-03-03,,10 ,QR
04005,중계2차 한화꿈에그린 101동 인근,노원구,"서울 노원구 중계동 606
(도로명)서울 노원구 덕릉로83길 5",37.65955734,127.0752564,2021-03-03,,10 ,QR
04007,노원 을지대학교 병원,노원구,"서울 노원구 하계동 280-1
(도로명) 서울 노원구 한글비석로 68",37.63666916,127.0696945,2021-03-04,,10 ,QR
04008,하계 어린이 공원,노원구,서울 노원구 하계2동 273-3 ,37.63214493,127.0698242,2021-03-02,,10 ,QR
04009,월계프라자,노원구,"서울 노원구 월계동 776
(도로명) 서울 노원구 초안산로5길 12 ",37.63284302,127.0521317,2021-02-26,,20 ,QR
04011,월계 센트럴 아이파크,노원구,"서울 노원구 월계동 633-20 
(도로명) 서울 노원구 초안산로2라길 26",37.62917328,127.0569305,2021-02-26,,10 ,QR
04013,중계 롯데마트,노원구,"서울 노원구 중계동 361 
(도로명) 서울 노원구 노원로 330",37.64584351,127.070755,2021-03-03,,11 ,QR
04014,당고개역 3번 출구,노원구,"서울 노원구 상계동 111
(도로명) 서울 노원구 상계로 305 ",37.67030334,127.0788422,2021-03-03,,8 ,QR
04016,노원 마들스타디움,노원구,"서울 노원구 상계동 770-2
(도로명) 서울 노원구 덕릉로 450",37.64530945,127.0574417,2021-03-25,,10 ,QR
04017,월계 청백1단지 아파트 정류장,노원구,"서울 노원구 월계동 774
(도로명) 서울 노원구 초안산로 89",37.63535309,127.0521698,2021-02-26,,20 ,QR
04018,상계주공15단지 버스정류소,노원구,서울 노원구 상계동 650,37.66782761,127.056839,2021-03-02,,10 ,QR
04019,상계주공10단지 버스정류소,노원구,서울 노원구 상계동 694-1,37.66214371,127.058197,2021-03-03,,7 ,QR
04020,중계동 성모빌딩 앞 ,노원구,서울 노원구 한글비석로 263,37.65116119,127.0765915,2021-03-04,,10 ,QR
04021,중계본동 입구,노원구,서울 노원구 중계로 90,37.64426041,127.083313,2021-03-04,,10 ,QR
04023,월계역 1번 출구,노원구,월계동 263-6,37.63441086,127.0588684,2021-02-26,,10 ,QR
04024,꿈의숲 SK뷰 아파트,노원구,서울시 노원구 월계로 42길97,37.62045288,127.054451,2021-03-04,,10 ,QR
04025,한천교 동편,노원구,서울 노원구 공릉동 547-1,37.62533569,127.0701904,2021-03-04,,10 ,QR
04026,상계주공1단지아파트,노원구,덕릉로459-21,37.64795303,127.0579376,2021-03-03,,8 ,QR
04027,한내 행복발전소 옆,노원구,"서울 노원구 마들로3길 15
 (월계동)",37.62741089,127.0621414,2021-04-27,,10 ,QR
04028,한일유앤아이아파트 105동 인근,노원구,노원구 상계동 197-38,37.65351868,127.0713043,2021-03-04,,10 ,QR
04029,청소년수련관 후문,노원구,노원구 중계동 504-2,37.6396637,127.0604172,2021-03-02,,9 ,QR
04031,청암예술학교 앞,노원구,서울 노원구 중계동 359-19,37.65153503,127.0732727,2021-03-25,,10 ,QR
04032,은행사거리 성모빌딩 앞,노원구,서울 노원구 한글비석로 268,37.65149689,127.0770416,2021-03-02,,10 ,QR
04033,"녹천 자동차운전 전문학원
 (녹천역 4번 출구)",노원구,서울 노원구 월계동 700-6,37.64292908,127.0519486,2021-03-02,,15 ,QR
04034,상계근린공원 운동장 앞,노원구,서울 노원구 상계동 620,37.67099762,127.0501785,2021-03-03,,15 ,QR
04035,수락 행복발전소 앞,노원구,노원구 상계동 996-2,37.67449188,127.0594559,2021-05-14,,6 ,QR
04036,하계역 6번출구,노원구,노원구 하계동 273-5,37.63793945,127.0671539,2021-04-27,,9 ,QR
04037,물넘이교,노원구,노원구 중계동 588-5,37.65408325,127.0719528,2021-06-01,,15 ,QR
04039,서울시 북부여성발전센터,노원구,동일로207길 50,37.64304352,127.0621338,2021-07-05,,10,QR
04040,공릉로 26길,노원구,노원구 공릉동 656-6,37.61965561,127.0814667,2021-07-15,,10,QR
04041,공릉역3번출구,노원구,공릉동385-4 ,37.62500381,127.0730133,2021-07-23,,8,QR
04042,상계문화정보도서관,노원구,노원구 동일로243길 57,37.67851257,127.0517426,2021-08-27,,10,QR
04043,상계주공13단지 1301동,노원구,노원구 한글비석로 506,37.66674042,127.0638886,2021-09-24,,10,QR
04044,공릉산 백세문 입구,노원구,노원구 노원로 62,37.62812042,127.0854874,2021-10-07,,4,QR
04045,은하수 공원,노원구,노원구 우이천로 102,37.63000488,127.0440979,2021-10-27,,8,QR
04046,경춘선 숲길,노원구,"공릉로 126
(공릉동 747)",37.62099075,127.0787506,2021-11-11,,8,QR
04048,신도1차아파트앞,노원구,미차이 중식당 바로 앞,37.62821198,127.0704651,2021-12-01,,7,QR
04054,KT프라자도봉점 맞은편,도봉구,도봉로110길 25 맞은편,37.64601898,127.0352707,2021-03-02,,10 ,QR
04058,다락원체육공원 전망대 입구,도봉구,도봉구 도봉동 1-22,37.69101334,127.0491638,2021-03-02,,10 ,QR
04062,평화도봉공원 주변,도봉구,도봉구 방학동 710,37.66252136,127.0427094,2021-03-02,,9 ,QR
04064,신창아파트 입구 앞,도봉구,도봉구 덕릉로62길 14,37.64051056,127.0408249,2021-03-02,,10 ,QR
04065,창동역 1번출구 앞,도봉구,도봉구 창동 1-12,37.65373611,127.0492935,2021-03-02,,10 ,QR
04073,방아골종합사회복지관,도봉구,도봉구 시루봉로17길 42,37.66927338,127.0324326,2021-04-16,,10,QR
04074,도봉구육아종합지원센터(창동),도봉구,도봉구 우이천로4길 24-5,37.63342667,127.0411606,2021-03-03,,10 ,QR
04076,진영상운 앞 중랑천 변,도봉구,도봉구 마들로14길 25-9,37.65999603,127.0512772,2020-12-23,,10 ,QR
04077,도봉제1교,도봉구,"도봉구 도봉동 86-1
 (도봉제1교 하부)",37.67984772,127.0503845,2021-04-29,,6 ,QR
04078,원당공원 앞,도봉구,도봉구 쌍문동 250-6,37.65854645,127.0276794,2021-06-16,,8 ,QR
04080,창동주공19단지앞 ,도봉구,도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),37.65250778,127.0522766,2021-10-27,,4,QR
04083,도봉아이나라도서관 앞,도봉구,"도봉구 노해로69길 151
  (도봉아이나라도서관 앞)",37.65898895,127.049736,2021-12-15,,8 ,QR
04084,도봉동실내스포츠센터,도봉구,"도봉구 마들로 805
  (도봉동실내스포츠센터 앞)",37.68125534,127.0504761,2022-02-11,,10 ,QR
04086,도봉로 534대여소,도봉구,도봉로 534,37.6529541,127.0375443,2022-06-27,,10 ,QR
04087,우이교 교차로 대여소,도봉구,도봉구 창동 643-6,37.6432457,127.031601,2022-06-27,,10 ,QR
04088,김근태도서관 대여소,도봉구,도봉구 도봉동 282-275,37.68750763,127.0426331,2022-06-27,,15 ,QR
04102,휘경1동주민센터 앞,동대문구, 외대역동로6길 3,37.59286499,127.0655594,2020-09-18,,7,QR
04103,휘경sk뷰아파트 앞,동대문구,휘경로 71 맞은편,37.59383774,127.0678177,2020-09-18,,10,QR
04104,외대앞역 교차로,동대문구, 외대역동로 67 맞은편,37.59436417,127.0645981,2020-09-18,,10,QR
04105,하나은행 장안동지점앞,동대문구,천호대로 343,37.56324005,127.057991,2020-09-18,,10,QR
04107,장안동근린공원 입구,동대문구,장안동 300,37.57739639,127.0718536,2020-09-18,,10,QR
04108,답십리파크자이아파트 앞,동대문구,답십리로56길 124,37.5676918,127.0578919,2020-09-18,,10,QR
04110,용두롯데캐슬리치아파트 앞,동대문구,무학로 178,37.57958603,127.0302429,2020-09-21,,10,QR
04113,한국국방연구원 앞,동대문구,회기로 37,37.59139633,127.0402985,2020-09-17,,10,QR
04114,휘경여중고삼거리,동대문구,한천로 264 맞은편,37.58392334,127.0682755,2020-09-18,,10,QR
04116,이문e편한세상아파트 앞,동대문구,한천로63길 10,37.60460281,127.0669251,2020-09-18,,10,QR
04117,휘경119안전센터 앞,동대문구,망우로 114,37.59087372,127.065361,2020-09-21,,10,QR
04121,서울문화재단 앞,동대문구,청계천로 517,37.57130051,127.0336227,2020-09-21,,15,QR
04122,청계9가교차로 앞,동대문구,청계천로 471,37.57014847,127.0299225,2020-09-21,,10,QR
04123,배봉초교 교차로,동대문구,사가정로 200,37.57846832,127.0668945,2020-09-18,,10,QR
04125,회기역 2-①번출구,동대문구,휘경동 267-10,37.58945084,127.0595627,2021-10-01,,8,QR
04152,상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.9415131,2021-02-18,,10,QR
04153,흑성동효사정앞,동작구,흑석동143-57,37.51120377,126.9612808,2021-02-18,,10,QR
04158,노량진근린공원,동작구,여의대방로36길71,37.50680542,126.9285049,2021-02-18,,10,QR
04162,노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.9471359,2021-02-18,,10,QR
04167,구로교 아래,동작구,신대방동 702-2,37.48548126,126.9036484,2021-02-18,,25,QR
04169,신대방삼거리,동작구,보라매로 99,37.49845505,126.9279785,2021-02-18,,10,QR
04171,우성아파트 앞,동작구,시흥대로 676,37.49157715,126.9088135,2021-05-17,,10,QR
04173,중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.9502564,2021-04-29,,7,QR
04175,대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.9274139,2021-04-30,,10,QR
04177,롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.9459076,2022-05-17,,5,QR
04178,이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.9836884,2022-05-17,,10,QR
04202,프런트원(공덕역 4번출구 앞),마포구,마포구 마포대로 122,37.54585266,126.9525986,2020-12-02,,10,QR
04206,광흥창역5번출구,마포구,마포구 창전동 246-34,37.54737854,126.931633,2020-12-02,,10,QR
04207,아만티호텔 앞,마포구,마포구 서교동 445-7,37.5573082,126.9188538,2020-12-03,,10,QR
04208,스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.5566597,126.9198685,2020-12-03,,10,QR
04210,가좌행복주택 앞,마포구,마포구 중동 275,37.56949234,126.9118424,2020-12-02,,7,QR
04211,시석빌딩 앞,마포구,마포구 합정동 412-34,37.5483017,126.9167175,2020-12-03,,8,QR
04212,한화오벨리스크 앞,마포구,마포구 상암동 1758,37.58332062,126.8815613,2020-12-02,,10,QR
04213,마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.56415558,126.9081497,2020-12-02,,15,QR
04214,JTBC 앞,마포구,마포구 상암산로 38 ,37.57730484,126.8901825,2020-12-02,,10,QR
04216,망원정 앞,마포구,마포구 합정동454-23,37.5500679,126.9048004,2021-07-14,,8,QR
04217,한강공원 망원나들목,마포구,마포구 망원동 462-8,37.55557632,126.8968887,2021-09-14,,20,QR
04218,디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.58119965,126.8895798,2021-10-28,,13,QR
04220,신촌 청년주택,마포구,마포구 창전동15-1,37.54985428,126.9320374,2021-10-28,,10,QR
04221,솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.55015945,126.9605255,2021-10-26,,13,QR
04222,서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.54568481,126.9467697,2021-10-26,,5,QR
04224,서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.57892227,126.882164,2021-10-26,,5,QR
04226,마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.55152893,126.9466934,2021-10-26,,14,QR
04233,코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.56303787,126.9214325,2021-10-28,,10,QR
04234,에스테반,마포구,마포구 만리재로 95,37.54891968,126.9595184,2021-10-28,,10,QR
04238,상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.57649231,126.898674,2021-10-28,,7,QR
04239,성산2동 주민센터 ,마포구,서울 마포구 성산동 601-8,37.56896973,126.9077988,2021-10-28,,5,QR
04240,아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.55235291,126.9514771,2021-10-28,,8,QR
04244,당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.54529572,126.9176483,2021-12-09,,5,QR
04246,상수역새마을금고,마포구,서울 마포구 독막로 8,37.54758835,126.9246445,2021-12-09,,5,QR
04247,서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.55184937,126.9547806,2021-12-09,,8,QR
04248,신촌 교보빌딩,마포구,신촌로 134,37.5560112,126.9403458,2021-12-09,,10,QR
04251,공덕역 경의선숲길 커뮤니티센터,마포구,서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터,37.54161072,126.9537582,2021-12-09,,7,QR
04253,홍은도담도서관,서대문구,서대문구 홍은동 11-7,37.60169601,126.9491653,2020-12-22,,5,QR
04255,래미안 루센티아 아파트 108동 앞,서대문구,서대문구 남가좌동 390,37.5751915,126.9176865,2021-07-15,,7,QR
04262,서대문자연사박물관 입구,서대문구,서대문구 연희동 150-11,37.57540131,126.9354401,2021-10-28,,6,QR
